,,,,,,,2000_2016_pct_chg,2000_2016_pct_chg,2016_2020,2016_2020
,,,,,,,std,median,pct_change,vote_change
county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,,,,
21087,11132.0,KENTUCKY,KY,GREEN,21087,xs,0.20342724147557906,-0.05735454987440236,0.10576923076923084,88.0
21089,35877.0,KENTUCKY,KY,GREENUP,21089,xs,0.1551129651233604,-0.11097784898639562,0.1753497346840327,727.0
21091,9101.0,KENTUCKY,KY,HANCOCK,21091,xs,0.25920015358750115,-0.004081432981941691,0.08601286173633449,107.0
21093,110829.0,KENTUCKY,KY,HARDIN,21093,s,0.19860104401179315,0.004637209576889623,0.2981210556511762,4157.0
21095,26754.0,KENTUCKY,KY,HARLAN,21095,xs,0.08896113301457323,-0.27130830575735676,0.08892128279883371,122.0
21097,18719.0,KENTUCKY,KY,HARRISON,21097,xs,0.1234880482752663,-0.056887408658443994,0.1816838995568686,369.0
21099,19290.0,KENTUCKY,KY,HART,21099,xs,0.15202198017348106,-0.037965631243038755,0.10289017341040463,178.0
21101,44678.0,KENTUCKY,KY,HENDERSON,21101,xs,0.20125047812126765,-0.08260932409118188,0.13895929625764136,932.0
21103,15698.0,KENTUCKY,KY,HENRY,21103,xs,0.19780512379756154,0.023029819763990045,0.17177242888402633,314.0
21105,4529.0,KENTUCKY,KY,HICKMAN,21105,xs,0.13765027897445864,-0.13914128249050417,0.020044543429844186,9.0
21107,45369.0,KENTUCKY,KY,HOPKINS,21107,xs,0.16003477754211354,-0.1158680143055143,0.2619489559164734,1129.0
21109,12963.0,KENTUCKY,KY,JACKSON,21109,xs,0.1417356815969423,-0.10506119534379826,0.2551867219917012,123.0
21111,782845.0,KENTUCKY,KY,JEFFERSON,21111,l,0.09704051786328179,0.08006920380629434,0.19625227944412993,37452.0
21113,53024.0,KENTUCKY,KY,JESSAMINE,21113,xs,0.10134540618906121,0.08130839892888564,0.39436848958333326,2423.0
21115,22648.0,KENTUCKY,KY,JOHNSON,21115,xs,0.14361798749048335,-0.2712326114554341,0.2864,358.0
21117,169271.0,KENTUCKY,KY,KENTON,21117,s,0.12915357945555817,0.06567175599564223,0.3324935987445279,8051.0
21119,14158.0,KENTUCKY,KY,KNOTT,21119,xs,0.25950905763018567,-0.282857711906444,0.13413654618473903,167.0
21121,30185.0,KENTUCKY,KY,KNOX,21121,xs,0.13880073932103346,-0.19382069428542148,0.20045428733674053,353.0
21123,14873.0,KENTUCKY,KY,LARUE,21123,xs,0.14997447608363285,-0.022361937937127374,0.17683881064162765,226.0
21125,62727.0,KENTUCKY,KY,LAUREL,21125,xs,0.11334413800482791,-0.12363193526062755,0.3005813953488372,1034.0
21127,16303.0,KENTUCKY,KY,LAWRENCE,21127,xs,0.2363588071267381,-0.2503789460687296,0.184688995215311,193.0
21129,7368.0,KENTUCKY,KY,LEE,21129,xs,0.1340091677545126,-0.17614228420491446,0.03378378378378377,15.0
21131,10468.0,KENTUCKY,KY,LESLIE,21131,xs,0.23677643575668292,-0.23557858943627802,0.11499999999999999,46.0
21133,21465.0,KENTUCKY,KY,LETCHER,21133,xs,0.1515767460618899,-0.229415036484243,0.16666666666666674,257.0
21135,13087.0,KENTUCKY,KY,LEWIS,21135,xs,0.2885318937510191,-0.10271972095647092,0.0484076433121019,38.0
21137,24255.0,KENTUCKY,KY,LINCOLN,21137,xs,0.1401379353440252,-0.03875501131184084,0.20857908847184992,389.0
21139,8871.0,KENTUCKY,KY,LIVINGSTON,21139,xs,0.13653148498506645,-0.18099444791564906,0.05862457722660652,52.0
21141,27513.0,KENTUCKY,KY,LOGAN,21141,xs,0.0944504242049668,-0.059928027889192936,0.12304900181488199,339.0
21143,8679.0,KENTUCKY,KY,LYON,21143,xs,0.12039663835007663,-0.11894771971166923,0.044976076555024,47.0
21145,67917.0,KENTUCKY,KY,MCCRACKEN,21145,xs,0.055090918126563665,-0.04945886861374976,0.22509305890081022,2056.0
21147,16840.0,KENTUCKY,KY,MCCREARY,21147,xs,0.18742768555287012,-0.1640081257728317,0.0918674698795181,61.0
21149,9136.0,KENTUCKY,KY,MCLEAN,21149,xs,0.20341870764132874,-0.11350059092641462,0.08704453441295557,86.0
21151,92993.0,KENTUCKY,KY,MADISON,21151,xs,0.1293403689029487,0.04981853887445942,0.32112269990672426,3787.0
21153,11603.0,KENTUCKY,KY,MAGOFFIN,21153,xs,0.18180870319676892,-0.22086016290056576,0.03498293515358353,41.0
21155,19592.0,KENTUCKY,KY,MARION,21155,xs,0.1848099112341986,0.0042293895901464595,0.016050765210899653,43.0
21157,31691.0,KENTUCKY,KY,MARSHALL,21157,xs,0.12168648875697385,-0.11298905412822186,0.1086601307189543,399.0
21159,11253.0,KENTUCKY,KY,MARTIN,21159,xs,0.1440112983739823,-0.3285998896056853,0.11019283746556474,40.0
21161,17133.0,KENTUCKY,KY,MASON,21161,xs,0.20204169502079597,-0.005002679294236201,0.19898477157360417,392.0
21163,30026.0,KENTUCKY,KY,MEADE,21163,xs,0.18154780512439475,-0.007645689162133484,0.20026437541308661,606.0
21165,6146.0,KENTUCKY,KY,MENIFEE,21165,xs,0.24413116569731974,-0.09245695758747646,0.0714285714285714,50.0
21167,22655.0,KENTUCKY,KY,MERCER,21167,xs,0.09945536564675353,-0.0406282868200431,0.2663883089770356,638.0
21169,10288.0,KENTUCKY,KY,METCALFE,21169,xs,0.19163157029693145,-0.013662439613526534,-0.0010245901639344135,-1.0
21171,11319.0,KENTUCKY,KY,MONROE,21171,xs,0.15400385960236854,-0.10067894909783698,0.09317803660565716,56.0
21173,28112.0,KENTUCKY,KY,MONTGOMERY,21173,xs,0.14793334085861679,-0.09312482322944832,0.149461684610513,472.0
21175,13735.0,KENTUCKY,KY,MORGAN,21175,xs,0.3076624375999705,-0.26152797154782553,0.16500994035785288,166.0
21177,30894.0,KENTUCKY,KY,MUHLENBERG,21177,xs,0.1660360632959476,-0.1478095857242948,0.08312958435207829,272.0
21179,46779.0,KENTUCKY,KY,NELSON,21179,xs,0.16312812333458998,0.08379432208819299,0.11718992850481813,754.0
21181,7541.0,KENTUCKY,KY,NICHOLAS,21181,xs,0.2627951111862984,-0.1074381343368685,0.2134688691232529,168.0
21183,23747.0,KENTUCKY,KY,OHIO,21183,xs,0.2273326998040924,-0.08300590808731972,0.15576923076923066,324.0
21185,67693.0,KENTUCKY,KY,OLDHAM,21185,xs,0.16455745570254895,0.1744395868158244,0.4125438254772107,4236.0
21187,11301.0,KENTUCKY,KY,OWEN,21187,xs,0.19676673647884335,-0.032507557176850777,0.03389830508474567,36.0
21189,4032.0,KENTUCKY,KY,OWSLEY,21189,xs,0.2239732224568017,-0.10467992439806068,-0.15625,-40.0
21191,14648.0,KENTUCKY,KY,PENDLETON,21191,xs,0.23031623191238368,-0.019017872128329394,0.13573883161512024,158.0
21193,28367.0,KENTUCKY,KY,PERRY,21193,xs,0.23042380372513757,-0.1914484342884778,0.10018726591760307,214.0
21195,58441.0,KENTUCKY,KY,PIKE,21195,xs,0.18836921102105644,-0.28084061722269016,0.13598130841121492,582.0
21197,13093.0,KENTUCKY,KY,POWELL,21197,xs,0.15837272746826586,-0.14831447721621133,0.07468553459119498,95.0
21199,65116.0,KENTUCKY,KY,PULASKI,21199,xs,0.10055355770877313,-0.0754204426636173,0.3460076045627376,1456.0
21201,2184.0,KENTUCKY,KY,ROBERTSON,21201,xs,0.2664854853354978,-0.07705502434729383,0.13963963963963955,31.0
21203,16059.0,KENTUCKY,KY,ROCKCASTLE,21203,xs,0.1706623446254065,-0.04886260048064972,0.23934426229508188,219.0
21205,24722.0,KENTUCKY,KY,ROWAN,21205,xs,0.20591631768946245,-0.07369425329976748,0.17754172989377848,585.0
21207,18002.0,KENTUCKY,KY,RUSSELL,21207,xs,0.11523610160197698,-0.09679552474797393,0.2159194876486734,236.0
21209,57531.0,KENTUCKY,KY,SCOTT,21209,xs,0.1127744652356208,0.09009041927930106,0.3692806221646143,2849.0
21211,48244.0,KENTUCKY,KY,SHELBY,21211,xs,0.17387207416731737,0.07768032137423153,0.28680688336520066,1800.0
21213,19633.0,KENTUCKY,KY,SIMPSON,21213,xs,0.10861203848599865,-0.014280764280764302,0.25046641791044766,537.0
21215,19511.0,KENTUCKY,KY,SPENCER,21215,xs,0.2488920778087715,0.13980287779414424,0.3170223841749089,609.0
21217,26000.0,KENTUCKY,KY,TAYLOR,21217,xs,0.14003512926524872,0.050175875679519644,0.1598119858989424,408.0
21219,12288.0,KENTUCKY,KY,TODD,21219,xs,0.1299004161971049,-0.04703729279374508,0.1535508637236085,160.0
21221,14078.0,KENTUCKY,KY,TRIGG,21221,xs,0.14345023249605343,-0.04432883314412561,0.12854442344045358,204.0
21223,8460.0,KENTUCKY,KY,TRIMBLE,21223,xs,0.23610022169635972,-0.023855768722583326,0.1513083048919226,133.0
21225,13652.0,KENTUCKY,KY,UNION,21225,xs,0.23111421567548104,-0.1829590853158901,0.14876033057851235,198.0
21227,135028.0,KENTUCKY,KY,WARREN,21227,s,0.13380674522165023,0.0928854790949406,0.3248261228339031,5511.0
21229,12043.0,KENTUCKY,KY,WASHINGTON,21229,xs,0.16170700358875306,-0.010321756957487827,0.15774647887323945,224.0
21231,19539.0,KENTUCKY,KY,WAYNE,21231,xs,0.1599854500506523,-0.15792020793995498,0.18798043326345204,269.0
21233,13018.0,KENTUCKY,KY,WEBSTER,21233,xs,0.16531243732994103,-0.14834107777380628,0.1387096774193548,172.0
21235,36698.0,KENTUCKY,KY,WHITLEY,21235,xs,0.09674476702101018,-0.17765759690527888,0.23463957426221582,485.0
21237,6559.0,KENTUCKY,KY,WOLFE,21237,xs,0.3961755203907769,-0.18620281245300047,0.11420982735723761,86.0
21239,26904.0,KENTUCKY,KY,WOODFORD,21239,xs,0.07627405942348192,0.06838058119444301,0.31706333198870507,1572.0
22001,57478.0,LOUISIANA,LA,ACADIA,22001,xs,0.09423911799479111,-0.10356978011299744,-0.03458673288400138,-195.0
22003,22687.0,LOUISIANA,LA,ALLEN,22003,xs,0.09376330579558145,-0.14501932195195005,0.0009496676163343043,2.0
22005,126978.0,LOUISIANA,LA,ASCENSION,22005,s,0.04613111963155637,0.045298224307358526,0.23810390871570775,3923.0
22007,20963.0,LOUISIANA,LA,ASSUMPTION,22007,xs,0.1167628331047196,-0.07442691246904443,-0.02493004324599335,-98.0
22009,39646.0,LOUISIANA,LA,AVOYELLES,22009,xs,0.08946595865094817,-0.06627322714433409,-0.011122144985104221,-56.0
22011,36605.0,LOUISIANA,LA,BEAUREGARD,22011,xs,0.04729495552280005,-0.11647313670753967,0.062264939406602604,149.0
22013,12913.0,LOUISIANA,LA,BIENVILLE,22013,xs,0.06591082829279162,-0.015843124199288183,-0.01981463726430166,-62.0
22015,128721.0,LOUISIANA,LA,BOSSIER,22015,s,0.026632801804144794,0.02562679105451582,0.23898425757455888,3021.0
22017,236945.0,LOUISIANA,LA,CADDO,22017,s,0.0753405490356932,0.059192336883216234,0.030420881401566957,1627.0
22019,216481.0,LOUISIANA,LA,CALCASIEU,22019,s,0.021472118556774705,-0.06753613868017583,-0.011940979616671732,-314.0
22021,9615.0,LOUISIANA,LA,CALDWELL,22021,xs,0.10965438888873454,-0.14171543942010406,-0.05456852791878175,-43.0
22023,5623.0,LOUISIANA,LA,CAMERON,22023,xs,0.21279142359090683,-0.27137710712343666,0.003095975232198178,1.0
22025,8844.0,LOUISIANA,LA,CATAHOULA,22025,xs,0.0635946193218558,-0.043636396708646386,-0.04009077155824503,-53.0
22027,14103.0,LOUISIANA,LA,CLAIBORNE,22027,xs,0.07232222731502354,0.02262136246700741,0.005152741994847165,14.0
22029,18569.0,LOUISIANA,LA,CONCORDIA,22029,xs,0.10052834521189777,-0.008336337854722597,-0.029034229828850844,-95.0
22031,26845.0,LOUISIANA,LA,DE SOTO,22031,xs,0.05779606068022966,0.02049540957315843,0.05653436592449168,292.0
22033,455899.0,LOUISIANA,LA,EAST BATON ROUGE,22033,m,0.09267423971208574,0.05285539949083984,0.12398373983739841,12749.0
22035,7397.0,LOUISIANA,LA,EAST CARROLL,22035,xs,0.18178905753570873,0.07425582403691422,0.0337323177366704,62.0
22037,19456.0,LOUISIANA,LA,EAST FELICIANA,22037,xs,0.07616226379137607,0.058783407350811,0.010625737898465104,45.0
22039,32297.0,LOUISIANA,LA,EVANGELINE,22039,xs,0.10389132018127058,-0.04519850514243068,-0.011882129277566489,-50.0
22041,19713.0,LOUISIANA,LA,FRANKLIN,22041,xs,0.08240653650339606,2.5903198536680883e-05,0.06065442936951326,152.0
22043,22149.0,LOUISIANA,LA,GRANT,22043,xs,0.10194307717339299,-0.11380126093129872,-0.020321761219305623,-24.0
22045,70055.0,LOUISIANA,LA,IBERIA,22045,xs,0.07348422375603865,-0.01175350002852621,0.030753411852682655,329.0
22047,30064.0,LOUISIANA,LA,IBERVILLE,22047,xs,0.09743065723906065,0.023347256790993476,0.022825564632388273,190.0
22049,14998.0,LOUISIANA,LA,JACKSON,22049,xs,0.02474772221901078,-0.044404408681910534,0.0018700327255727345,4.0
22051,439725.0,LOUISIANA,LA,JEFFERSON,22051,m,0.07778559457478154,0.03559287996313554,0.1466947196959414,10807.0
22053,32210.0,LOUISIANA,LA,JEFFERSON DAVIS,22053,xs,0.038526855251626156,-0.11393141159045261,0.04155844155844157,128.0
22055,242145.0,LOUISIANA,LA,LAFAYETTE,22055,s,0.06874248048799858,0.03005723932022053,0.21264438061480173,6959.0
22057,97454.0,LOUISIANA,LA,LAFOURCHE,22057,xs,0.15126305499491097,-0.06952912381381915,0.029561913807432116,249.0
22059,14823.0,LOUISIANA,LA,LA SALLE,22059,xs,0.06054344188314537,-0.1906717648513831,0.05454545454545445,33.0
22061,48309.0,LOUISIANA,LA,LINCOLN,22061,xs,0.10855979243600412,0.009726254734585549,0.06359926832700147,452.0
22063,142834.0,LOUISIANA,LA,LIVINGSTON,22063,s,0.18057845293765706,-0.08417379081120685,0.3307913669064748,2299.0
22065,9927.0,LOUISIANA,LA,MADISON,22065,xs,0.20241148046121718,-0.02242732539301967,-0.03279883381924198,-90.0
22067,25465.0,LOUISIANA,LA,MOREHOUSE,22067,xs,0.08776571074579108,0.012730476784402978,-0.04054316197866148,-209.0
22069,37387.0,LOUISIANA,LA,NATCHITOCHES,22069,xs,0.07673734084455223,0.03627439401558763,-0.034714445688689755,-248.0
22071,383241.0,LOUISIANA,LA,ORLEANS,22071,m,0.16425747703778323,0.07471844138908956,0.10342099764172064,13858.0
22073,160111.0,LOUISIANA,LA,OUACHITA,22073,s,0.08949689519756081,0.04994218477659784,0.06079089569346641,1485.0
22075,23460.0,LOUISIANA,LA,PLAQUEMINES,22075,xs,0.10484134184519939,-0.06258034639251642,0.020017926501344485,67.0
22077,20673.0,LOUISIANA,LA,POINTE COUPEE,22077,xs,0.051525009443938403,-0.025844287482755024,-0.01700251889168769,-81.0
22079,129651.0,LOUISIANA,LA,RAPIDES,22079,s,0.0617366557173671,-0.0018783176821889902,0.06292981115598728,1153.0
22081,7582.0,LOUISIANA,LA,RED RIVER,22081,xs,0.09120702577873564,-0.022516624524017037,-0.15170278637770895,-294.0
22083,20026.0,LOUISIANA,LA,RICHLAND,22083,xs,0.0686126149531598,-0.018992330883832065,0.02153943617358256,68.0
22085,22099.0,LOUISIANA,LA,SABINE,22085,xs,0.10163247330469372,-0.1088720947898042,0.01644157369348198,28.0
22087,43856.0,LOUISIANA,LA,ST. BERNARD,22087,xs,0.45160816813664,-0.08365887898588475,0.2401209677419356,1191.0
22089,52513.0,LOUISIANA,LA,ST. CHARLES,22089,xs,0.03854910184601962,-0.022333387627066104,0.14499357401565605,1241.0
22091,10898.0,LOUISIANA,LA,ST. HELENA,22091,xs,0.10034570018347223,0.048490563080829,-0.0020876826722338038,-7.0
22093,20120.0,LOUISIANA,LA,ST. JAMES,22093,xs,0.07533830312442526,-0.004244774139205487,0.014334683702087903,92.0
22095,42366.0,LOUISIANA,LA,ST. JOHN THE BAPTIST,22095,xs,0.10096161616541269,0.059117422641822404,0.07274306926783036,921.0
22097,82314.0,LOUISIANA,LA,ST. LANDRY,22097,xs,0.0994102015319036,-0.0120618559369976,0.009471788017897609,163.0
22099,51634.0,LOUISIANA,LA,ST. MARTIN,22099,xs,0.078239761445739,-0.043538063576952446,0.020929107186063334,173.0
22101,49142.0,LOUISIANA,LA,ST. MARY,22101,xs,0.06964301300789598,-0.026009145145032442,0.0006211180124222615,5.0
22103,265000.0,LOUISIANA,LA,ST. TAMMANY,22103,s,0.040119947333875285,0.06181514727113746,0.36183569650395064,10029.0
22105,133654.0,LOUISIANA,LA,TANGIPAHOA,22105,s,0.06632287596300936,0.019897486263826925,0.11903069084014684,2009.0
22107,4107.0,LOUISIANA,LA,TENSAS,22107,xs,0.11323907871888604,-0.06003545226633039,-0.0022522522522522292,-3.0
22109,109405.0,LOUISIANA,LA,TERREBONNE,22109,xs,0.08620608422855927,-0.08367112050040432,0.04997655883731844,533.0
22111,21092.0,LOUISIANA,LA,UNION,22111,xs,0.05817701887652059,-0.02260848667913845,-0.013749535488665976,-37.0
22113,56956.0,LOUISIANA,LA,VERMILION,22113,xs,0.1471000579203105,-0.1190055276673534,0.03129503808935552,152.0
22115,48622.0,LOUISIANA,LA,VERNON,22115,xs,0.02398510352069484,-0.12867684346287916,0.08742964352720439,233.0
22117,45357.0,LOUISIANA,LA,WASHINGTON,22117,xs,0.0817202030574974,-0.09005928396413787,0.04884047786366841,278.0
22119,36883.0,LOUISIANA,LA,WEBSTER,22119,xs,0.04596116225727777,-0.04160618373986702,-0.014057507987220497,-88.0
22121,27262.0,LOUISIANA,LA,WEST BATON ROUGE,22121,xs,0.08029118683781972,-0.0012024746517045326,0.15177410365966937,817.0
22123,9696.0,LOUISIANA,LA,WEST CARROLL,22123,xs,0.1151157012699001,-0.11424957804013303,-0.006993006993006978,-5.0
22125,15259.0,LOUISIANA,LA,WEST FELICIANA,22125,xs,0.06924949269749557,0.011765217302361797,0.022241992882562345,50.0
22127,13720.0,LOUISIANA,LA,WINN,22127,xs,0.05774072507358061,-0.05687671063645311,-0.061435523114355184,-101.0
23001,111175.0,MAINE,ME,ANDROSCOGGIN,23001,s,0.15215400968783246,-0.021619085325794707,0.20026945977660926,4608.0
23003,67063.0,MAINE,ME,AROOSTOOK,23003,xs,0.1508677640367056,-0.03112659391795003,0.042581801882563886,570.0
23005,303585.0,MAINE,ME,CUMBERLAND,23005,m,0.1835502563071537,0.023303640873775233,0.25031801982890056,25778.0
23007,29468.0,MAINE,ME,FRANKLIN,23007,xs,0.20916721698761856,0.0004706592339717153,0.150085518814139,1053.0
23009,55511.0,MAINE,ME,HANCOCK,23009,xs,0.19347807988739268,0.01104118630403561,0.2017745237947508,3252.0
23011,124712.0,MAINE,ME,KENNEBEC,23011,s,0.12798507205599188,0.0024196068692592387,0.19111323459149543,5600.0
23013,40654.0,MAINE,ME,KNOX,23013,xs,0.14637748237896533,0.08213186911513681,0.21433737844571255,2667.0
23015,35263.0,MAINE,ME,LINCOLN,23015,xs,0.14830785164174465,0.03940449055561396,0.23855092276144907,2443.0
23017,57898.0,MAINE,ME,OXFORD,23017,xs,0.20889268276550585,-0.011736579418600235,0.21220834702596125,2583.0
23019,152169.0,MAINE,ME,PENOBSCOT,23019,s,0.14214908583073563,0.01713546073129879,0.14845605700712583,4875.0
23021,16808.0,MAINE,ME,PISCATAQUIS,23021,xs,0.17539373874293918,-0.02577679078751033,0.13524854744996762,419.0
23023,36732.0,MAINE,ME,SAGADAHOC,23023,xs,0.13859060551064906,0.07101449259180187,0.2685671417854463,2864.0
23025,50473.0,MAINE,ME,SOMERSET,23025,xs,0.17722568548764334,-0.049163463768802707,0.12175538935327768,1107.0
23027,39658.0,MAINE,ME,WALDO,23027,xs,0.18596241297077556,0.0034060826879567796,0.18247126436781613,1905.0
23029,31088.0,MAINE,ME,WASHINGTON,23029,xs,0.17292731116672863,-0.01135763264124301,0.1129218106995884,686.0
23031,212260.0,MAINE,ME,YORK,23031,s,0.1468259437231977,0.05356631163183795,0.27478332497672087,15345.0
24001,67960.0,MARYLAND,MD,ALLEGANY,24001,xs,0.09021019832867816,-0.056117681362332084,0.1629206349206349,1283.0
24003,589106.0,MARYLAND,MD,ANNE ARUNDEL,24003,m,0.0996838691988175,0.08347428665281631,0.3457743791806509,44404.0
24005,853387.0,MARYLAND,MD,BALTIMORE,24005,l,0.08631303650879137,0.08238514878612113,0.18312638499716138,39997.0
24009,92915.0,MARYLAND,MD,CALVERT,24009,s,0.18169196016948982,0.12044275635084833,0.23934156378600813,4362.0
24011,33270.0,MARYLAND,MD,CAROLINE,24011,xs,0.20938497431194644,0.060853480220615264,0.270890496383138,1086.0
24013,172941.0,MARYLAND,MD,CARROLL,24013,s,0.1256673153215402,0.06803153621471308,0.3722287047841306,9889.0
24015,103800.0,MARYLAND,MD,CECIL,24015,xs,0.18838357951778012,0.06407945289153422,0.23142857142857154,3159.0
24017,166741.0,MARYLAND,MD,CHARLES,24017,s,0.21468473616527603,0.22989613610127912,0.2600271579416713,12830.0
24019,32530.0,MARYLAND,MD,DORCHESTER,24019,xs,0.1710059983681521,0.04206286633537204,0.0979983987189752,612.0
24021,272786.0,MARYLAND,MD,FREDERICK,24021,s,0.17839614900128967,0.15532381664743966,0.3742436573369661,21153.0
24023,28798.0,MARYLAND,MD,GARRETT,24023,xs,0.18005722774120406,-0.014297151988714896,0.2781456953642385,714.0
24025,261230.0,MARYLAND,MD,HARFORD,24025,s,0.11900632802238335,0.06847879860828476,0.3402510780211143,16018.0
24027,332814.0,MARYLAND,MD,HOWARD,24027,m,0.08379653658094498,0.16414388982678052,0.2615671023519206,26836.0
24029,19120.0,MARYLAND,MD,KENT,24029,xs,0.12081806114452673,0.0676866755071302,0.16480874316939897,754.0
24031,1060904.0,MARYLAND,MD,MONTGOMERY,24031,l,0.06497440477527035,0.12717909300808738,0.17251430120417965,61732.0
24033,965365.0,MARYLAND,MD,PRINCE GEORGE'S,24033,l,0.1339485217112071,0.12613000305594058,0.10219183895317241,35159.0
24035,50033.0,MARYLAND,MD,QUEEN ANNE'S,24035,xs,0.12686959502474052,0.06385936497478506,0.3431581587859025,2736.0
24037,113999.0,MARYLAND,MD,ST MARY'S,24037,s,0.20772650828934944,0.09632380257796169,0.3196076194821489,5604.0
24039,24561.0,MARYLAND,MD,SOMERSET,24039,xs,0.16530954668227046,0.08112484634587203,0.010724499523355524,45.0
24041,37488.0,MARYLAND,MD,TALBOT,24041,xs,0.15289454295161792,0.10440872791458877,0.2784005547209061,2409.0
24043,154697.0,MARYLAND,MD,WASHINGTON,24043,s,0.19390424114962354,0.03651826227986027,0.23261867575370343,4915.0
24045,103565.0,MARYLAND,MD,WICOMICO,24045,xs,0.1555124235911241,0.02820320052930614,0.22182825484764535,4004.0
24047,52522.0,MARYLAND,MD,WORCESTER,24047,xs,0.12378046054151574,-0.0020328309021835356,0.28780887931918375,2807.0
24510,583157.0,MARYLAND,MD,BALTIMORE CITY,24510,m,0.12961255419197634,0.06774098053408806,0.022632516418072512,4587.0
25001,228012.0,MASSACHUSETTS,MA,BARNSTABLE,25001,m,0.08478659738823395,0.025959644489205624,0.2701090708270053,19564.0
25003,128619.0,MASSACHUSETTS,MA,BERKSHIRE,25003,s,0.15459418057567173,0.011794252394062399,0.182801848378094,7991.0
25005,576772.0,MASSACHUSETTS,MA,BRISTOL,25005,m,0.0736278299774862,-0.016632499192458072,0.1840126601821832,23837.0
25007,20593.0,MASSACHUSETTS,MA,DUKES,25007,xs,0.14244443829147327,0.07104511598223406,0.1802380952380953,1514.0
25009,807791.0,MASSACHUSETTS,MA,ESSEX,25009,l,0.036096499588394615,0.06695863679409719,0.20191624308398182,44888.0
25011,70923.0,MASSACHUSETTS,MA,FRANKLIN,25011,xs,0.23108854999825507,0.03119119687095928,0.22681591633303366,5552.0
25013,464311.0,MASSACHUSETTS,MA,HAMPDEN,25013,m,0.09485801067992994,0.04296437403449527,0.11864286348698827,13358.0
25015,146616.0,MASSACHUSETTS,MA,HAMPSHIRE,25015,s,0.16777926658690684,0.05451132016812088,0.1444000939187602,7995.0
25017,1628235.0,MASSACHUSETTS,MA,MIDDLESEX,25017,xl,0.03946451111337664,0.07235391616471298,0.18609424244753625,96836.0
25019,14237.0,MASSACHUSETTS,MA,NANTUCKET,25019,xs,0.13008478774425228,0.10569339674526579,0.26410998552822007,1095.0
25021,724554.0,MASSACHUSETTS,MA,NORFOLK,25021,l,0.04189715220111271,0.034111927167539524,0.23213971751743534,51493.0
25023,530200.0,MASSACHUSETTS,MA,PLYMOUTH,25023,m,0.03613983678330293,0.04045247732877444,0.28127928685808734,38117.0
25025,797181.0,MASSACHUSETTS,MA,SUFFOLK,25025,m,0.04344363415812025,0.11599145146094003,0.10079714833306874,24771.0
25027,859669.0,MASSACHUSETTS,MA,WORCESTER,25027,l,0.05555493525844934,0.027278167569244283,0.251511736711306,49995.0
26001,10192.0,MICHIGAN,MI,ALCONA,26001,xs,0.16402672965885864,-0.06885053622527426,0.23672055427251726,410.0
26003,8842.0,MICHIGAN,MI,ALGER,26003,xs,0.17453081226567319,-0.03651384018755366,0.23451593505712576,390.0
26005,120669.0,MICHIGAN,MI,ALLEGAN,26005,s,0.22203384000963253,0.05802640292169753,0.35451523545706376,6399.0
26007,28886.0,MICHIGAN,MI,ALPENA,26007,xs,0.14948345992664763,-0.05490011684581647,0.23026450686897681,1123.0
26009,23458.0,MICHIGAN,MI,ANTRIM,26009,xs,0.19100063931285857,0.02129729856379553,0.33992805755395694,1512.0
26011,15001.0,MICHIGAN,MI,ARENAC,26011,xs,0.1989857762469677,-0.048792881107336095,0.16359060402684555,390.0
26013,8142.0,MICHIGAN,MI,BARAGA,26013,xs,0.19157230962224117,-0.024189802689016937,0.2785467128027681,322.0
26015,62598.0,MICHIGAN,MI,BARRY,26015,xs,0.20380894886634127,0.006180790233119515,0.2943822690366469,2683.0
26017,103742.0,MICHIGAN,MI,BAY,26017,s,0.15399367625717914,-0.0474948219922402,0.2083448849459384,4509.0
26019,17990.0,MICHIGAN,MI,BENZIE,26019,xs,0.2147387352316699,0.05644079549702319,0.33398247322297947,1372.0
26021,154197.0,MICHIGAN,MI,BERRIEN,26021,s,0.2008416932939399,0.024053151815036533,0.2692998813358196,7943.0
26023,44884.0,MICHIGAN,MI,BRANCH,26023,xs,0.21322352152235002,-0.06575811967526185,0.21695317131001768,1098.0
26025,134200.0,MICHIGAN,MI,CALHOUN,26025,s,0.16910306525296,-0.029375540092997088,0.19538850022767718,4720.0
26027,51559.0,MICHIGAN,MI,CASS,26027,xs,0.24275480322379644,-0.06173725228387389,0.2558459422283357,1860.0
26029,26041.0,MICHIGAN,MI,CHARLEVOIX,26029,xs,0.17645440903572107,0.013355297303569713,0.35078839789760563,1802.0
26031,25587.0,MICHIGAN,MI,CHEBOYGAN,26031,xs,0.1846552245257883,-0.02447916666666672,0.2638307763830776,1135.0
26033,36787.0,MICHIGAN,MI,CHIPPEWA,26033,xs,0.19064657759012738,-0.0008421685841040749,0.23591745677635245,1269.0
26035,30843.0,MICHIGAN,MI,CLARE,26035,xs,0.20630035918063208,-0.04058598339121838,0.22358201929865862,950.0
26037,79170.0,MICHIGAN,MI,CLINTON,26037,s,0.19074709844197904,0.032644013477741485,0.33203977686150865,5476.0
26039,12992.0,MICHIGAN,MI,CRAWFORD,26039,xs,0.198585967775878,-0.014568171663707552,0.2663507109004739,562.0
26041,36870.0,MICHIGAN,MI,DELTA,26041,xs,0.19011628967522112,-0.05080783857451615,0.1817899316345557,1170.0
26043,25904.0,MICHIGAN,MI,DICKINSON,26043,xs,0.13563186070785846,-0.07641623155147509,0.20927861330614328,821.0
