county_fips,state,state_po,county_name,size,2000,2004,2008,2012,2016,2020
1065,ALABAMA,AL,HALE,xs,-0.2157547535894451,-0.1699181875393329,-0.21694667640613585,-0.2546569478190443,-0.19925373134328359,-0.18620253164556963
1067,ALABAMA,AL,HENRY,xs,0.18349682631275246,0.32998233935606575,0.29683163737280294,0.2905251141552511,0.41377601585728446,0.43030759303075933
1069,ALABAMA,AL,HOUSTON,xs,0.3973547119193936,0.4897654760918207,0.4080268359889781,0.40323965838064796,0.4705551255892493,0.42667792865960624
1071,ALABAMA,AL,JACKSON,xs,-0.033005696414609625,0.14266030215048472,0.3693111047235796,0.41876852796811975,0.6194719786504003,0.6749449991538331
1073,ALABAMA,AL,JEFFERSON,m,0.031421338895321865,0.09009205814989402,-0.050859589858221046,-0.05986154160003685,-0.07266815915000772,-0.1314876875107412
1075,ALABAMA,AL,LAMAR,xs,0.25065526279486827,0.42672476397966597,0.537809187279152,0.531816913201228,0.6871949468848694,0.7223689698317809
1077,ALABAMA,AL,LAUDERDALE,xs,0.11211376295236021,0.20300751879699247,0.2818339281965148,0.30874228144296395,0.454067046173308,0.4466947833735538
1079,ALABAMA,AL,LAWRENCE,xs,-0.05129257283545342,0.11249196485965288,0.28017711171662124,0.2696286848072562,0.48593971272506575,0.5464412700392989
1081,ALABAMA,AL,LEE,s,0.2053888772736776,0.2632817753866846,0.19755177174413255,0.19891830239702718,0.2261661401226538,0.20099651499671095
1083,ALABAMA,AL,LIMESTONE,s,0.22052974528222052,0.36377394833694493,0.4191231259873029,0.43616571251304326,0.4863999602918549,0.4258759012897329
1085,ALABAMA,AL,LOWNDES,xs,-0.46756367131186927,-0.40641089520013285,-0.5001374003847211,-0.5306475202765589,-0.46858168761220825,-0.458814923189466
1087,ALABAMA,AL,MACON,xs,-0.7444230551466425,-0.6622727755926437,-0.7404615243173669,-0.7421589378487589,-0.6712253829321663,-0.6381978677060645
1089,ALABAMA,AL,MADISON,m,0.12312254010836761,0.18715569730356624,0.149431977972387,0.18618074410385724,0.16340145297419043,0.07955146405705278
1091,ALABAMA,AL,MARENGO,xs,-0.015716069941715236,0.021119937996512305,-0.03574230668642664,-0.07202912368900061,-0.03474622521375296,-0.013302752293577982
1093,ALABAMA,AL,MARION,xs,0.19649540660088466,0.40194174757281553,0.5613921489275597,0.6152829409334986,0.7580098582871226,0.7780111537625842
1095,ALABAMA,AL,MARSHALL,xs,0.23948694129836723,0.4550824044965228,0.5634987637942471,0.6008720751704232,0.6885264469362329,0.6871264657672425
1097,ALABAMA,AL,MOBILE,m,0.13969730580700562,0.1804032633586569,0.08746362113061117,0.09226027083905207,0.13274515593069233,0.11884977397305148
1099,ALABAMA,AL,MONROE,xs,0.15774773768294045,0.22708202223620727,0.10220405261286883,0.07723197609264101,0.14243987927173596,0.15860517435320584
11001,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,m,-0.7620335423539085,-0.7984410288857838,-0.8592455229017539,-0.8363482251058673,-0.867763470706915,-0.8675237254469212
1101,ALABAMA,AL,MONTGOMERY,s,-0.019221193108256148,-0.011857222532069158,-0.1922324164860659,-0.24285742317805423,-0.25984063080164377,-0.31489121334691694
1103,ALABAMA,AL,MORGAN,s,0.2275954171645463,0.3902822983810922,0.4376360254837561,0.4450661962978732,0.5179685648842903,0.49197721603812217
1105,ALABAMA,AL,PERRY,xs,-0.39536893036115434,-0.36737280463516203,-0.45104724792985873,-0.5020495163141498,-0.4579386131110269,-0.4820267686424474
1107,ALABAMA,AL,PICKENS,xs,0.01908665105386417,0.1374288217257994,0.08344094566405086,0.06960774112995526,0.15552295116327813,0.16259826230864707
1109,ALABAMA,AL,PIKE,xs,0.16132397572078908,0.265000420769166,0.1522751701898961,0.13666973842773092,0.20025820170109357,0.17383137056571057
1111,ALABAMA,AL,RANDOLPH,xs,0.19850991286778633,0.36773691812020887,0.39589753466872113,0.39873052510098095,0.5314616668302738,0.5865091815077974
1113,ALABAMA,AL,RUSSELL,xs,-0.14876480541455162,-0.002260693676006901,-0.07295796986518636,-0.11769691191270724,-0.019162858329871208,-0.06395048994326973
1115,ALABAMA,AL,ST. CLAIR,xs,0.44134495641344956,0.6187716470628579,0.6324219666744896,0.6609195402298851,0.6786979166666667,0.6395445647037645
1117,ALABAMA,AL,SHELBY,s,0.5547901107391192,0.6157326439054064,0.5343490396390235,0.5554714778341099,0.49423232662413336,0.4039321444106133
1119,ALABAMA,AL,SUMTER,xs,-0.4576215505913272,-0.41147209699984455,-0.5032763532763532,-0.5457520990465348,-0.49368273280299485,-0.48481958353202986
1121,ALABAMA,AL,TALLADEGA,xs,0.0999174885073278,0.23269114990969295,0.18515378318325343,0.16003955293201091,0.2542281557757356,0.25508229818018674
1123,ALABAMA,AL,TALLAPOOSA,xs,0.22285116593859594,0.3866421568627451,0.3652322510486251,0.3227468267034893,0.414400082110233,0.43370968510313945
1125,ALABAMA,AL,TUSCALOOSA,s,0.15618657883354958,0.23528569382786768,0.15978558394160583,0.17432243287950122,0.1929987908101572,0.14807257241715832
1127,ALABAMA,AL,WALKER,xs,0.07273507273507274,0.3578453837205203,0.46426078458746334,0.5292240805020861,0.6707722584147665,0.6791145332050048
1129,ALABAMA,AL,WASHINGTON,xs,0.09623486045286993,0.23220565053959016,0.2948148148148148,0.3172704488493962,0.4298605414273995,0.48512843623253715
1131,ALABAMA,AL,WILCOX,xs,-0.3478345688646118,-0.3526927138331573,-0.4225438866646135,-0.4867959090215234,-0.42530238640078455,-0.37523293240725053
1133,ALABAMA,AL,WINSTON,xs,0.3993346211633398,0.5654801880456682,0.6326388196590569,0.7232859789993823,0.8102395035392224,0.8171747607231479
12001,FLORIDA,FL,ALACHUA,s,-0.15445181910438707,-0.13241951710261568,-0.21552115615962525,-0.1735787008586756,-0.22544741815806052,-0.2716052845642479
12003,FLORIDA,FL,BAKER,xs,0.39465293107677213,0.558312405826218,0.5737408445609911,0.5862068965517241,0.6476175399715055,0.7023259122270432
12005,FLORIDA,FL,BAY,s,0.3364849927727234,0.4310087438686287,0.4071394233732296,0.43607017192371744,0.46192812139091854,0.4351887684898521
12007,FLORIDA,FL,BRADFORD,xs,0.2696875360313617,0.3973284200829111,0.4030489893799246,0.420627417275462,0.495040502562407,0.5262617370892019
12009,FLORIDA,FL,BREVARD,l,0.08181048100918062,0.16107390134934568,0.10410999829777773,0.12714360254798482,0.1975174105327369,0.16446762980785223
12011,FLORIDA,FL,BROWARD,xl,-0.36478058500233856,-0.2959503276406478,-0.3473379851995983,-0.3492904754224494,-0.3514257450258489,-0.29795483213459306
12013,FLORIDA,FL,CALHOUN,xs,0.13877077696173173,0.2793895690088881,0.4042280589365791,0.4392067620286086,0.5614208189442526,0.6228930432117683
12015,FLORIDA,FL,CHARLOTTE,s,0.08641772303276728,0.12749103852806257,0.07250052842950751,0.14276941971139084,0.27780314192624567,0.26620250988482036
12017,FLORIDA,FL,CITRUS,s,0.07415306086774115,0.14716340132724892,0.16079728984479635,0.21913843240684386,0.39732747804266,0.41047978714273453
12019,FLORIDA,FL,CLAY,s,0.47258207940299546,0.5289526964844469,0.42828594690040916,0.458261292693785,0.44270916484321443,0.371070294602307
12021,FLORIDA,FL,COLLIER,m,0.33125366202990386,0.30881312993946364,0.22487111586894667,0.30059284296367833,0.25960688334728815,0.2469901548470296
12023,FLORIDA,FL,COLUMBIA,xs,0.21163821050356602,0.3492057140570605,0.3377062002275313,0.3669329602768472,0.44473473368864735,0.45160704557835485
12027,FLORIDA,FL,DESOTO,xs,0.11973903031853653,0.1694006309148265,0.12328496693317541,0.14323365433350227,0.27703826955074873,0.3202464649656371
12029,FLORIDA,FL,DIXIE,xs,0.18666952421774538,0.3840422229121391,0.4500275330396476,0.4688085290303991,0.6320466537073035,0.6604628382515
12031,FLORIDA,FL,DUVAL,l,0.16715034991459968,0.16160142339415473,0.019047000560418127,0.03612497814727764,0.013792625290331527,-0.038135627612515724
12033,FLORIDA,FL,ESCAMBIA,m,0.27496399423907825,0.3157288627702788,0.19319896145603346,0.20555952108389114,0.20559589162387107,0.1511105111168502
12035,FLORIDA,FL,FLAGLER,s,-0.047360849839548524,0.02741683991683992,-0.015806326609695907,0.07435517343611028,0.2056240543971619,0.20751296781750236
12037,FLORIDA,FL,FRANKLIN,xs,0.08785529715762273,0.18057663125948406,0.2793166362580859,0.31512605042016806,0.39584372402327517,0.3730471601693678
12039,FLORIDA,FL,GADSDEN,xs,-0.3373395803625993,-0.39916126572626764,-0.38964904486894714,-0.4062402773456598,-0.3749830416497083,-0.3656257890749937
12041,FLORIDA,FL,GILCHRIST,xs,0.25764596848934196,0.41610833927298646,0.46809054866351196,0.5097989632064737,0.6273159144893111,0.6396489416623645
12043,FLORIDA,FL,GLADES,xs,0.11857355126300148,0.17311365807067813,0.20159586951419856,0.18576084231637002,0.39627842866988283,0.4615829000577701
12045,FLORIDA,FL,GULF,xs,0.18766276041666666,0.32953140030232236,0.3929215822345593,0.41938660664040517,0.4948580830933772,0.5056964351341419
12047,FLORIDA,FL,HAMILTON,xs,0.10696266397578204,0.10474502854892695,0.1458743511723644,0.1683003513963381,0.28186813186813187,0.3176672384219554
12049,FLORIDA,FL,HARDEE,xs,0.22878228782287824,0.40005518002483104,0.29614139233675124,0.30902297259894823,0.40788606092575497,0.4506776664702416
12051,FLORIDA,FL,HENDRY,xs,0.18515788180366138,0.18383631713554988,0.07188160676532769,0.059302896416298476,0.14215024741340532,0.23006182380216383
12053,FLORIDA,FL,HERNANDO,s,-0.030635244330639844,0.06763752839956795,0.03566512326367163,0.08495583682933534,0.2897245085078255,0.3019867428067792
12055,FLORIDA,FL,HIGHLANDS,s,0.17181143133517313,0.25378349720454985,0.18055958734341157,0.2301149750259165,0.32018561484918795,0.3437799501629289
12057,FLORIDA,FL,HILLSBOROUGH,l,0.03109396466784163,0.06788105918976214,-0.07131724954803316,-0.06692651936351461,-0.06864437974768263,-0.06877060035418214
12059,FLORIDA,FL,HOLMES,xs,0.3832319134550372,0.5544578313253012,0.6504831761555478,0.6834662799129804,0.7787174066243834,0.7891486546096163
12061,FLORIDA,FL,INDIAN RIVER,s,0.17869090322840675,0.21138502621552088,0.14826252638438328,0.2233012425836785,0.2446849729405442,0.21570719297525748
12063,FLORIDA,FL,JACKSON,xs,0.1392638036809816,0.23057504922502145,0.2803616971945282,0.29014851248746476,0.3735563899054227,0.38904500646772827
12065,FLORIDA,FL,JEFFERSON,xs,-0.09975194897236003,-0.11192832308103771,-0.036571572200578106,-0.01754610655737705,0.050882930019620666,0.06886758963436279
12067,FLORIDA,FL,LAFAYETTE,xs,0.35169660678642717,0.4857142857142857,0.6064304852634713,0.5828184760223595,0.6754127358490566,0.7156916347731
12069,FLORIDA,FL,LAKE,m,0.15166288609766282,0.21111738604275918,0.13512924873745968,0.17136681011332064,0.23084323778906735,0.20043158522388482
12071,FLORIDA,FL,LEE,l,0.17670859163561617,0.20906896250836218,0.10363716038562665,0.16533291254330004,0.2041633478340788,0.19180551359612488
12073,FLORIDA,FL,LEON,m,-0.21687483030138474,-0.2365320173927071,-0.24253068475452197,-0.23643606802693576,-0.2514066731522625,-0.2827243768758171
12075,FLORIDA,FL,LEVY,xs,0.11474379126060986,0.2603891424453519,0.26931909212283045,0.32257187890646233,0.44722866718226345,0.45556275653488876
12077,FLORIDA,FL,LIBERTY,xs,0.12448132780082988,0.28368090036411786,0.4405125076266016,0.41382460414129113,0.5740291262135923,0.6043246279135075
12079,FLORIDA,FL,MADISON,xs,0.0038948393378773127,0.016979768786127166,0.03076232176939486,0.03419391853126793,0.1557907113462669,0.19498933901918977
12081,FLORIDA,FL,MANATEE,m,0.07961277796427178,0.13964531649271347,0.07031198599944735,0.12459362438188558,0.17166038958861857,0.16049650162704301
12083,FLORIDA,FL,MARION,m,0.10175220482536229,0.17191090873944886,0.11596573304859834,0.1624190600117731,0.26211791642816257,0.25916937409480567
12085,FLORIDA,FL,MARTIN,s,0.11852353538774128,0.15394807668419527,0.13583416353743583,0.22917855286346406,0.2683117306975009,0.24588254360553452
12086,FLORIDA,FL,MIAMI-DADE,xl,-0.06279488815235135,-0.06277961498645973,-0.16129966206747995,-0.23733994903872646,-0.2960067496153862,-0.07350434295514585
12087,FLORIDA,FL,MONROE,s,-0.012508850601840924,-0.004729986088276211,-0.04901668653158522,-0.004352612847888983,0.06904750694477141,0.07936871473484769
12089,FLORIDA,FL,NASSAU,s,0.39747687132043735,0.4645267690804141,0.4382048872180451,0.4855408606395578,0.5020061364172764,0.4591317950723504
12091,FLORIDA,FL,OKALOOSA,s,0.4972410865874363,0.5606867507464682,0.4492562467941672,0.49312221776830734,0.4770512121362352,0.39141381591950025
12093,FLORIDA,FL,OKEECHOBEE,xs,0.047599715822592106,0.14971287940935193,0.1918504614422024,0.2005842259006816,0.3952977367611514,0.4437758555848063
12095,FLORIDA,FL,ORANGE,l,-0.02035876840696118,-0.0021002772881425816,-0.18624368126108953,-0.18242598513162606,-0.2465388311747746,-0.23110180212325243
12097,FLORIDA,FL,OSCEOLA,m,-0.03537612964659803,0.0545472239793684,-0.19743717095460414,-0.24514710482253582,-0.2507524642312027,-0.1381208100396669
12099,FLORIDA,FL,PALM BEACH,xl,-0.2695862747180195,-0.21298992695851435,-0.2290160880609653,-0.17021712242455317,-0.15441047692093995,-0.12786649041981069
12101,FLORIDA,FL,PASCO,m,-0.006880075106318879,0.09680173479435983,0.035775785838615695,0.06631924447378648,0.21547323328039014,0.20050998443553997
12103,FLORIDA,FL,PINELLAS,l,-0.039664016543195006,0.0004963138811965118,-0.08252640940075376,-0.05646905628553076,0.01116971261344874,-0.002217199824910892
12105,FLORIDA,FL,POLK,m,0.08952771830351053,0.17810558269695964,0.06131934829046738,0.06817916785626682,0.14067896762030713,0.14431503018155545
12107,FLORIDA,FL,PUTNAM,xs,0.05129280756616582,0.1904562037903981,0.19296976274456604,0.24450900268164985,0.36368028504997435,0.4120364006268386
12109,FLORIDA,FL,ST. JOHNS,m,0.32996411286339844,0.3800788040329123,0.3158516307017875,0.37739448582255325,0.33392179556675505,0.2666485488783957
12111,FLORIDA,FL,ST. LUCIE,m,-0.08788418879585583,-0.042403285929864185,-0.1211902570099271,-0.07857624749038829,0.024196468508381436,0.01564741620152292
12113,FLORIDA,FL,SANTA ROSA,s,0.4664639599356108,0.5556628582465419,0.47912318697906414,0.5259610129349608,0.5342184739871217,0.46548144545862635
12115,FLORIDA,FL,SARASOTA,m,0.06366889935504716,0.08305562938278167,0.0010175883638047195,0.07415172546751495,0.11598555855812594,0.10444423912039176
12117,FLORIDA,FL,SEMINOLE,m,0.11990496534286586,0.16757163189129676,0.02785400325408582,0.06470137091362285,0.01569169749573136,-0.027939343979449034
12119,FLORIDA,FL,SUMTER,s,0.11185481335070302,0.258023993467747,0.2703405091266268,0.34924519254617303,0.3925128807147982,0.36135589555062986
12121,FLORIDA,FL,SUWANNEE,xs,0.3151607472139822,0.4196304265282876,0.4313214811459631,0.4493164671847524,0.5522092650048144,0.566319988602365
12123,FLORIDA,FL,TAYLOR,xs,0.20666862514688603,0.2817853397039972,0.3901345291479821,0.3821271929824561,0.5143164693218515,0.5383627925348079
12125,FLORIDA,FL,UNION,xs,0.2417668583376895,0.4588235294117647,0.49839167455061495,0.4897088818839236,0.6241657885493502,0.6533226581265013
12127,FLORIDA,FL,VOLUSIA,m,-0.08138673810535028,-0.015702872817650117,-0.05683197716385589,0.011691168946345124,0.1300116150251659,0.14066530271045638
12129,FLORIDA,FL,WAKULLA,xs,0.07849074181902876,0.15990818668706963,0.24805230940456316,0.2806957708049113,0.4015373591296984,0.40876983264507716
12131,FLORIDA,FL,WALTON,xs,0.3570258761873567,0.4730563897230564,0.457997485764993,0.520074401628413,0.5612866783601391,0.5172382237880625
12133,FLORIDA,FL,WASHINGTON,xs,0.2735085315730477,0.42996334169399963,0.4774952834426377,0.4744067642512956,0.5712621011115095,0.6107730996998458
13001,GEORGIA,GA,APPLING,xs,0.3028365305787834,0.41544983513895434,0.46297884505431675,0.4904036127575501,0.5790074158585282,0.5691164129001319
13003,GEORGIA,GA,ATKINSON,xs,0.19652341863833897,0.35101214574898787,0.3453856749311295,0.34734665747760163,0.4524904214559387,0.4675118858954041
13005,GEORGIA,GA,BACON,xs,0.35191986644407347,0.5073878627968338,0.5769426104621636,0.5856016280844569,0.6855721393034826,0.7268637532133676
13007,GEORGIA,GA,BAKER,xs,-0.18301514154048718,-0.06519274376417233,-0.01066982809721399,-0.005663939584644431,0.08680555555555555,0.15755627009646303
13009,GEORGIA,GA,BALDWIN,xs,0.012205178954313046,0.0642056781466969,-0.0461994315776743,-0.055056041384406944,-0.016939687267311987,-0.012985589830694208
13011,GEORGIA,GA,BANKS,xs,0.4372380322082506,0.5833631484794275,0.6558243871174492,0.7383373688458434,0.7813620071684588,0.7797977502556528
13013,GEORGIA,GA,BARROW,xs,0.3526689803338291,0.5316748462796863,0.4461801318037589,0.5038692011587761,0.49993117687543015,0.4311858864481422
13015,GEORGIA,GA,BARTOW,s,0.3165796058118608,0.48193966657845994,0.4519990025766769,0.5161722808781632,0.5486472819216182,0.5069055026056631
13017,GEORGIA,GA,BEN HILL,xs,0.03153829650289637,0.20791184971098267,0.13701126573889993,0.14842175957018133,0.2759433962264151,0.26189024390243903
13019,GEORGIA,GA,BERRIEN,xs,0.24444444444444444,0.4075464949928469,0.5318654054892231,0.5757135945815192,0.6638846737481032,0.665116879762366
13021,GEORGIA,GA,BIBB,s,-0.018583252973320474,-0.02106193769826824,-0.1800566538090646,-0.200284310392781,-0.20359128378810148,-0.23845371599672327
13023,GEORGIA,GA,BLECKLEY,xs,0.3102160576153641,0.42220729796283857,0.4490238611713666,0.4723863867943754,0.5263369521511861,0.5287416754293726
13025,GEORGIA,GA,BRANTLEY,xs,0.3823915900131406,0.5473478106087576,0.6310339334076789,0.6706097967344219,0.7852721790192033,0.8122902143041569
13027,GEORGIA,GA,BROOKS,xs,0.06811689738519007,0.1406219440641502,0.13513949363005967,0.0617027588252744,0.18513257575757575,0.20704225352112676
13029,GEORGIA,GA,BRYAN,xs,0.37724890211078055,0.47811279174596816,0.42631374075515766,0.43507024455511784,0.4293811375469584,0.3516869728209934
13031,GEORGIA,GA,BULLOCH,xs,0.23197131646597213,0.2823013927286005,0.19180602006688963,0.19020137014739463,0.23052614947069047,0.23743518149182288
13033,GEORGIA,GA,BURKE,xs,-0.04751226348983882,0.0022408302865904,-0.092354041138583,-0.11289497903671132,-0.025665704202759064,0.017877199550730062
13035,GEORGIA,GA,BUTTS,xs,0.16273291925465838,0.32932505818463925,0.3170168298317017,0.3558256049461678,0.43630439352533107,0.43598674709030666
13037,GEORGIA,GA,CALHOUN,xs,-0.17965023847376788,-0.11342248637939574,-0.21709633649932158,-0.1896709323583181,-0.17234567901234568,-0.1536007292616226
13039,GEORGIA,GA,CAMDEN,xs,0.270283624864117,0.3422222222222222,0.23530789042378833,0.2761496969359951,0.33754827786889585,0.30749746707193515
13043,GEORGIA,GA,CANDLER,xs,0.21675238795003673,0.30212630910821964,0.3061398521887436,0.3364512471655329,0.43529099123040127,0.42067253441661023
13045,GEORGIA,GA,CARROLL,s,0.2942387630628181,0.41422416236748116,0.32937146535472894,0.37526775614334884,0.3981097436594819,0.38987406836288874
13047,GEORGIA,GA,CATOOSA,xs,0.3703515602956944,0.4752062410329986,0.49775473546701504,0.5276205760621674,0.6018985685988714,0.5594759610959409
13049,GEORGIA,GA,CHARLTON,xs,0.26811079545454547,0.3681724239740183,0.34436906377204884,0.35334750265674814,0.48481075697211157,0.507227332457293
13051,GEORGIA,GA,CHATHAM,s,0.003360575351422033,-0.0015953668797464896,-0.14446923928228017,-0.12006112604485031,-0.1480444436517986,-0.18750562134612503
13053,GEORGIA,GA,CHATTAHOOCHEE,xs,-0.008285004142502071,0.07819905213270142,-0.011494252873563218,0.004026845637583893,0.11294964028776978,0.13463969658659924
13055,GEORGIA,GA,CHATTOOGA,xs,0.1406515362050332,0.2781954887218045,0.3582520765619357,0.4116594221426745,0.5876151236063984,0.6179104477611941
13057,GEORGIA,GA,CHEROKEE,s,0.4916711240161993,0.5899683367986194,0.5111227232009555,0.5770006108735491,0.4946136751068786,0.39213560726368846
13059,GEORGIA,GA,CLARKE,s,-0.11475920287849432,-0.1790251107828656,-0.31329378158646454,-0.2877526753864447,-0.3754446816079687,-0.4208209144215222
13061,GEORGIA,GA,CLAY,xs,-0.2920908379013312,-0.22077922077922077,-0.22291666666666668,-0.231811697574893,-0.10290652003142184,-0.10669456066945607
13063,GEORGIA,GA,CLAYTON,s,-0.3269600338751181,-0.4149422975385312,-0.6639413503891872,-0.7007088802606514,-0.7061781841286251,-0.7090988392793562
13065,GEORGIA,GA,CLINCH,xs,0.14256091238983928,0.3315673289183223,0.2555637982195846,0.3017799352750809,0.4240325865580448,0.47416201117318435
13067,GEORGIA,GA,COBB,l,0.22898645687516753,0.24872527936509073,0.09428297891226335,0.12446310412877762,-0.021791372321420473,-0.14320653416161688
13069,GEORGIA,GA,COFFEE,xs,0.22937433722163308,0.3510180903707309,0.29540990761620717,0.2899543378995434,0.39482572763205176,0.3987774418298935
13071,GEORGIA,GA,COLQUITT,xs,0.33012434817488967,0.41926683716965046,0.37558615556382585,0.39540816326530615,0.4723282442748092,0.4719268793135609
13073,GEORGIA,GA,COLUMBIA,s,0.4913074872250611,0.51134820974037,0.4267131578471934,0.4296115269079986,0.373754691626894,0.25784633713498556
13075,GEORGIA,GA,COOK,xs,0.16227180527383367,0.276578073089701,0.28917499576486533,0.3138782954733875,0.4000330196466898,0.4038379530916844
13077,GEORGIA,GA,COWETA,s,0.3929738038813809,0.49441767540251497,0.4117723953761975,0.44073440734407343,0.42027694550166006,0.3553561895337179
13079,GEORGIA,GA,CRAWFORD,xs,0.1328847771236333,0.2903225806451613,0.2912213740458015,0.32378725891291643,0.4277434312210201,0.4609963946247132
13081,GEORGIA,GA,CRISP,xs,0.18131574255660546,0.24128,0.17735099337748345,0.13723634396971335,0.22790202342917998,0.24891155616370195
13083,GEORGIA,GA,DADE,xs,0.33769063180827885,0.4085072231139647,0.48236579275905117,0.5083056478405316,0.6545978852931753,0.6463545870325531
13085,GEORGIA,GA,DAWSON,xs,0.4665988470668023,0.6461235054850241,0.6627230800080208,0.7424834049199531,0.7184020399490013,0.6785647658727691
